timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
0.0,1,0,0.0,0.542,45.98,6.21,0.05,0.0,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
1.0,1,1,0.513,0.598,41.56,5.61,0.11,0.51,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
2.0,1,2,0.991,0.578,37.27,5.03,0.17,1.5,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
3.0,1,3,1.401,0.61,32.76,4.42,0.23,2.9,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
4.0,1,4,1.716,0.631,28.08,3.79,0.3,4.62,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
5.0,1,5,1.914,0.589,23.72,3.2,0.35,6.53,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
6.0,1,6,1.981,0.582,19.41,2.62,0.41,8.51,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
7.0,1,7,1.914,0.564,15.23,2.06,0.47,10.43,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
8.0,1,8,1.716,0.522,11.36,1.53,0.52,12.14,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
9.0,1,9,1.401,0.594,6.96,0.94,0.58,13.54,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
10.0,1,10,0.991,0.593,5.0,0.68,0.94,14.54,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
11.0,1,11,0.513,0.569,5.0,0.68,1.5,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
12.0,1,12,0.0,0.544,5.0,0.68,2.05,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
13.0,1,13,0.0,0.571,5.0,0.68,2.62,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
14.0,1,14,0.0,0.637,5.0,0.68,3.26,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
15.0,1,15,0.0,0.569,5.0,0.68,3.83,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
16.0,1,16,0.0,0.615,5.0,0.68,4.44,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
17.0,1,17,0.0,0.642,5.0,0.68,5.08,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
18.0,1,18,0.0,1.921,5.0,0.68,7.0,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
19.0,1,19,0.0,3.287,5.0,0.68,10.29,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
20.0,1,20,0.0,2.497,5.0,0.68,12.79,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
21.0,1,21,0.0,2.243,5.0,0.68,15.03,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
22.0,1,22,0.0,0.61,5.0,0.68,15.64,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
23.0,1,23,0.0,0.52,5.0,0.68,16.16,15.05,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
24.0,2,0,0.0,0.506,5.0,0.68,16.67,15.05,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
25.0,2,1,0.792,0.618,5.0,0.68,17.28,15.84,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
26.0,2,2,1.531,0.578,5.0,0.68,17.86,17.37,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
27.0,2,3,2.165,0.548,5.0,0.68,18.41,19.54,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
28.0,2,4,2.651,0.633,5.0,0.68,19.04,22.19,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
29.0,2,5,2.957,0.579,5.0,0.68,19.62,25.14,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
30.0,2,6,3.062,0.588,5.0,0.68,20.21,28.21,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
31.0,2,7,2.957,0.594,5.0,0.68,20.8,31.16,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
32.0,2,8,2.651,0.515,5.0,0.68,21.32,33.81,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
33.0,2,9,2.165,0.55,5.0,0.68,21.87,35.98,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
34.0,2,10,1.531,0.547,5.0,0.68,22.42,37.51,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
35.0,2,11,0.792,0.589,5.0,0.68,23.01,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
36.0,2,12,0.0,0.626,5.0,0.68,23.63,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
37.0,2,13,0.0,0.556,5.0,0.68,24.19,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
38.0,2,14,0.0,0.619,5.0,0.68,24.81,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
39.0,2,15,0.0,0.635,5.0,0.68,25.44,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
40.0,2,16,0.0,0.509,5.0,0.68,25.95,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
41.0,2,17,0.0,0.537,5.0,0.68,26.49,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
42.0,2,18,0.0,3.055,5.0,0.68,29.54,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
43.0,2,19,0.0,3.202,5.0,0.68,32.74,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
44.0,2,20,0.0,1.145,5.0,0.68,33.89,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
45.0,2,21,0.0,0.629,5.0,0.68,34.52,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
46.0,2,22,0.0,0.575,5.0,0.68,35.09,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
47.0,2,23,0.0,0.581,5.0,0.68,35.68,38.3,0.39,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
48.0,3,0,0.0,0.642,5.0,0.68,36.32,38.3,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
49.0,3,1,0.773,0.527,5.0,0.68,36.84,39.08,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
50.0,3,2,1.493,0.547,5.0,0.68,37.39,40.57,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
51.0,3,3,2.112,0.628,5.0,0.68,38.02,42.68,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
52.0,3,4,2.586,0.641,5.0,0.68,38.66,45.27,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
53.0,3,5,2.885,0.542,5.0,0.68,39.2,48.15,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
54.0,3,6,2.987,0.631,5.0,0.68,39.83,51.14,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
55.0,3,7,2.885,0.614,5.0,0.68,40.45,54.02,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
56.0,3,8,2.586,0.64,5.0,0.68,41.09,56.61,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
57.0,3,9,2.112,0.539,5.0,0.68,41.63,58.72,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
58.0,3,10,1.493,0.563,5.0,0.68,42.19,60.22,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
59.0,3,11,0.773,0.561,5.0,0.68,42.75,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
60.0,3,12,0.0,0.641,5.0,0.68,43.39,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
61.0,3,13,0.0,0.521,5.0,0.68,43.91,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
62.0,3,14,0.0,0.502,5.0,0.68,44.41,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
63.0,3,15,0.0,0.602,5.0,0.68,45.02,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
64.0,3,16,0.0,0.637,5.0,0.68,45.65,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
65.0,3,17,0.0,0.597,5.0,0.68,46.25,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
66.0,3,18,0.0,3.532,5.0,0.68,49.78,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
67.0,3,19,0.0,1.277,5.0,0.68,51.06,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
68.0,3,20,0.0,3.419,5.0,0.68,54.48,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
69.0,3,21,0.0,0.538,5.0,0.68,55.02,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
70.0,3,22,0.0,0.608,5.0,0.68,55.63,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
71.0,3,23,0.0,0.597,5.0,0.68,56.22,60.99,0.4,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
72.0,4,0,0.0,0.519,5.0,0.68,56.74,60.99,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
73.0,4,1,0.143,0.558,5.0,0.68,57.3,61.13,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
74.0,4,2,0.277,0.567,5.0,0.68,57.87,61.41,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
75.0,4,3,0.391,0.56,5.0,0.68,58.43,61.8,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
76.0,4,4,0.479,0.593,5.0,0.68,59.02,62.28,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
77.0,4,5,0.534,0.632,5.0,0.68,59.65,62.81,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
78.0,4,6,0.553,0.639,5.0,0.68,60.29,63.37,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
79.0,4,7,0.534,0.6,5.0,0.68,60.89,63.9,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
80.0,4,8,0.479,0.557,5.0,0.68,61.45,64.38,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
81.0,4,9,0.391,0.642,5.0,0.68,62.09,64.77,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
82.0,4,10,0.277,0.518,5.0,0.68,62.61,65.05,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
83.0,4,11,0.143,0.555,5.0,0.68,63.16,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
84.0,4,12,0.0,0.521,5.0,0.68,63.68,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
85.0,4,13,0.0,0.611,5.0,0.68,64.29,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
86.0,4,14,0.0,0.543,5.0,0.68,64.84,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
87.0,4,15,0.0,0.621,5.0,0.68,65.46,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
88.0,4,16,0.0,0.519,5.0,0.68,65.98,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
89.0,4,17,0.0,0.577,5.0,0.68,66.55,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
90.0,4,18,0.0,2.418,5.0,0.68,68.97,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
91.0,4,19,0.0,3.296,5.0,0.68,72.27,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
92.0,4,20,0.0,2.264,5.0,0.68,74.53,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
93.0,4,21,0.0,1.761,5.0,0.68,76.29,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
94.0,4,22,0.0,0.518,5.0,0.68,76.81,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
95.0,4,23,0.0,0.538,5.0,0.68,77.35,65.19,0.89,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
96.0,5,0,0.0,0.591,5.0,0.68,77.94,65.19,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
97.0,5,1,0.933,0.553,5.0,0.68,78.49,66.12,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
98.0,5,2,1.803,0.645,5.0,0.68,79.14,67.93,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
99.0,5,3,2.55,0.596,5.0,0.68,79.73,70.48,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
100.0,5,4,3.123,0.571,5.0,0.68,80.3,73.6,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
101.0,5,5,3.483,0.605,5.0,0.68,80.91,77.08,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
102.0,5,6,3.606,0.648,5.0,0.68,81.56,80.69,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
103.0,5,7,3.483,0.607,5.0,0.68,82.16,84.17,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
104.0,5,8,3.123,0.515,5.0,0.68,82.68,87.3,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
105.0,5,9,2.55,0.542,5.0,0.68,83.22,89.85,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
106.0,5,10,1.803,0.574,5.0,0.68,83.79,91.65,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
107.0,5,11,0.933,0.607,5.0,0.68,84.4,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
108.0,5,12,0.0,0.513,5.0,0.68,84.91,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
109.0,5,13,0.0,0.543,5.0,0.68,85.46,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
110.0,5,14,0.0,0.59,5.0,0.68,86.05,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
111.0,5,15,0.0,0.521,5.0,0.68,86.57,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
112.0,5,16,0.0,0.634,5.0,0.68,87.2,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
113.0,5,17,0.0,0.585,5.0,0.68,87.79,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
114.0,5,18,0.0,1.864,5.0,0.68,89.65,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
115.0,5,19,0.0,1.554,5.0,0.68,91.2,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
116.0,5,20,0.0,1.648,5.0,0.68,92.85,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
117.0,5,21,0.0,1.334,5.0,0.68,94.19,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
118.0,5,22,0.0,0.624,5.0,0.68,94.81,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
119.0,5,23,0.0,0.526,5.0,0.68,95.34,92.58,0.28,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
120.0,6,0,0.0,0.552,5.0,0.68,95.89,92.58,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
121.0,6,1,0.359,0.597,5.0,0.68,96.49,92.94,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
122.0,6,2,0.693,0.538,5.0,0.68,97.02,93.63,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
123.0,6,3,0.98,0.611,5.0,0.68,97.63,94.61,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
124.0,6,4,1.2,0.573,5.0,0.68,98.21,95.81,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
125.0,6,5,1.339,0.599,5.0,0.68,98.81,97.15,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
126.0,6,6,1.386,0.584,5.0,0.68,99.39,98.54,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
127.0,6,7,1.339,0.649,5.0,0.68,100.04,99.88,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
128.0,6,8,1.2,0.621,5.0,0.68,100.66,101.08,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
129.0,6,9,0.98,0.552,5.0,0.68,101.21,102.06,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
130.0,6,10,0.693,0.584,5.0,0.68,101.8,102.75,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
131.0,6,11,0.359,0.581,5.0,0.68,102.38,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
132.0,6,12,0.0,0.53,5.0,0.68,102.91,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
133.0,6,13,0.0,0.551,5.0,0.68,103.46,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
134.0,6,14,0.0,0.65,5.0,0.68,104.11,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
135.0,6,15,0.0,0.627,5.0,0.68,104.73,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
136.0,6,16,0.0,0.515,5.0,0.68,105.25,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
137.0,6,17,0.0,0.618,5.0,0.68,105.87,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
138.0,6,18,0.0,3.161,5.0,0.68,109.03,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
139.0,6,19,0.0,3.353,5.0,0.68,112.38,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
140.0,6,20,0.0,1.979,5.0,0.68,114.36,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
141.0,6,21,0.0,3.388,5.0,0.68,117.75,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
142.0,6,22,0.0,0.63,5.0,0.68,118.38,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
143.0,6,23,0.0,0.598,5.0,0.68,118.98,103.11,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
144.0,7,0,0.0,0.641,5.0,0.68,119.62,103.11,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
145.0,7,1,0.48,0.537,5.0,0.68,120.15,103.59,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
146.0,7,2,0.927,0.606,5.0,0.68,120.76,104.52,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
147.0,7,3,1.311,0.541,5.0,0.68,121.3,105.83,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
148.0,7,4,1.606,0.503,5.0,0.68,121.8,107.43,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
149.0,7,5,1.791,0.637,5.0,0.68,122.44,109.23,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
150.0,7,6,1.855,0.56,5.0,0.68,123.0,111.08,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
151.0,7,7,1.791,0.55,5.0,0.68,123.55,112.87,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
152.0,7,8,1.606,0.533,5.0,0.68,124.08,114.48,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
153.0,7,9,1.311,0.573,5.0,0.68,124.66,115.79,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
154.0,7,10,0.927,0.597,5.0,0.68,125.25,116.72,0.63,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
