timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
42.75,2,18,0.0,3.411,5.0,0.68,5.67,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
43.0,2,19,0.0,2.991,5.0,0.68,6.42,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
43.25,2,19,0.0,3.252,5.0,0.68,7.23,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
43.5,2,19,0.0,2.793,5.0,0.68,7.93,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
43.75,2,19,0.0,0.648,5.0,0.68,8.09,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
44.0,2,20,0.0,1.136,5.0,0.68,8.38,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
44.25,2,20,0.0,0.73,5.0,0.68,8.56,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
44.5,2,20,0.0,1.476,5.0,0.68,8.93,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
44.75,2,20,0.0,1.543,5.0,0.68,9.31,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
45.0,2,21,0.0,2.712,5.0,0.68,9.99,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
45.25,2,21,0.0,1.572,5.0,0.68,10.38,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
45.5,2,21,0.0,1.108,5.0,0.68,10.66,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
45.75,2,21,0.0,3.458,5.0,0.68,11.53,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
46.0,2,22,0.0,0.551,5.0,0.68,11.66,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
46.25,2,22,0.0,0.552,5.0,0.68,11.8,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
46.5,2,22,0.0,0.637,5.0,0.68,11.96,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
46.75,2,22,0.0,0.589,5.0,0.68,12.11,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
47.0,2,23,0.0,0.571,5.0,0.68,12.25,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
47.25,2,23,0.0,0.513,5.0,0.68,12.38,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
47.5,2,23,0.0,0.515,5.0,0.68,12.51,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
47.75,2,23,0.0,0.636,5.0,0.68,12.67,19.22,0.72,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
48.0,3,0,0.0,0.581,5.0,0.68,12.81,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
48.25,3,0,0.0,0.566,5.0,0.68,12.95,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
48.5,3,0,0.0,0.503,5.0,0.68,13.08,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
48.75,3,0,0.0,0.616,5.0,0.68,13.23,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
49.0,3,1,0.409,0.631,5.0,0.68,13.29,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
49.25,3,1,0.409,0.601,5.0,0.68,13.34,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
49.5,3,1,0.409,0.629,5.0,0.68,13.39,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
49.75,3,1,0.409,0.551,5.0,0.68,13.43,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
50.0,3,2,0.79,0.556,5.39,0.73,13.43,19.22,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
50.25,3,2,0.79,0.559,5.78,0.78,13.43,19.23,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
50.5,3,2,0.79,0.545,6.19,0.84,13.43,19.23,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
50.75,3,2,0.79,0.515,6.64,0.9,13.43,19.24,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
51.0,3,3,1.117,0.547,7.59,1.03,13.43,19.26,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
51.25,3,3,1.117,0.568,8.51,1.15,13.43,19.27,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
51.5,3,3,1.117,0.507,9.53,1.29,13.43,19.28,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
51.75,3,3,1.117,0.594,10.4,1.4,13.43,19.3,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
52.0,3,4,1.369,0.5,11.85,1.6,13.43,19.32,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
52.25,3,4,1.369,0.532,13.24,1.79,13.43,19.34,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
52.5,3,4,1.369,0.516,14.66,1.98,13.43,19.36,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
52.75,3,4,1.369,0.551,16.03,2.16,13.43,19.38,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
53.0,3,5,1.527,0.572,17.62,2.38,13.43,19.41,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
53.25,3,5,1.527,0.549,19.25,2.6,13.43,19.43,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
53.5,3,5,1.527,0.616,20.76,2.8,13.43,19.45,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
53.75,3,5,1.527,0.506,22.46,3.03,13.43,19.48,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
54.0,3,6,1.58,0.576,24.14,3.26,13.43,19.5,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
54.25,3,6,1.58,0.522,25.9,3.5,13.43,19.53,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
54.5,3,6,1.58,0.603,27.53,3.72,13.43,19.55,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
54.75,3,6,1.58,0.586,29.19,3.94,13.43,19.58,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
55.0,3,7,1.527,0.561,30.8,4.16,13.43,19.6,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
55.25,3,7,1.527,0.56,32.41,4.38,13.43,19.63,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
55.5,3,7,1.527,0.597,33.96,4.58,13.43,19.65,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
55.75,3,7,1.527,0.546,35.59,4.8,13.43,19.68,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
56.0,3,8,1.369,0.592,36.89,4.98,13.43,19.7,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
56.25,3,8,1.369,0.554,38.25,5.16,13.43,19.72,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
56.5,3,8,1.369,0.551,39.61,5.35,13.43,19.74,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
56.75,3,8,1.369,0.56,40.95,5.53,13.43,19.76,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
57.0,3,9,1.117,0.614,41.79,5.64,13.43,19.77,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
57.25,3,9,1.117,0.555,42.73,5.77,13.43,19.78,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
57.5,3,9,1.117,0.572,43.64,5.89,13.43,19.8,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
57.75,3,9,1.117,0.635,44.45,6.0,13.43,19.81,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
58.0,3,10,0.79,0.591,44.78,6.05,13.43,19.81,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
58.25,3,10,0.79,0.627,45.05,6.08,13.43,19.82,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
58.5,3,10,0.79,0.639,45.3,6.12,13.43,19.82,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
58.75,3,10,0.79,0.63,45.57,6.15,13.43,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
59.0,3,11,0.409,0.615,45.19,6.1,13.43,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
59.25,3,11,0.409,0.518,44.99,6.07,13.44,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
59.5,3,11,0.409,0.596,44.64,6.03,13.44,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
59.75,3,11,0.409,0.567,44.35,5.99,13.44,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
60.0,3,12,0.0,0.587,43.26,5.84,13.46,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
60.25,3,12,0.0,0.644,42.07,5.68,13.47,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
60.5,3,12,0.0,0.537,41.07,5.54,13.49,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
60.75,3,12,0.0,0.64,39.89,5.38,13.5,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
61.0,3,13,0.0,0.611,38.76,5.23,13.52,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
61.25,3,13,0.0,0.642,37.57,5.07,13.54,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
61.5,3,13,0.0,0.56,36.53,4.93,13.55,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
61.75,3,13,0.0,0.587,35.44,4.79,13.56,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
62.0,3,14,0.0,0.511,34.5,4.66,13.58,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
62.25,3,14,0.0,0.638,33.32,4.5,13.59,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
62.5,3,14,0.0,0.552,32.29,4.36,13.61,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
62.75,3,14,0.0,0.625,31.14,4.2,13.62,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
63.0,3,15,0.0,0.601,30.02,4.05,13.64,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
63.25,3,15,0.0,0.621,28.87,3.9,13.65,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
63.5,3,15,0.0,0.534,27.88,3.76,13.67,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
63.75,3,15,0.0,0.558,26.85,3.62,13.68,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
64.0,3,16,0.0,0.629,25.68,3.47,13.7,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
64.25,3,16,0.0,0.638,24.5,3.31,13.71,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
64.5,3,16,0.0,0.51,23.56,3.18,13.72,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
64.75,3,16,0.0,0.648,22.36,3.02,13.74,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
65.0,3,17,0.0,0.633,21.19,2.86,13.76,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
65.25,3,17,0.0,0.608,20.06,2.71,13.77,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
65.5,3,17,0.0,0.644,18.87,2.55,13.79,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
65.75,3,17,0.0,0.601,17.75,2.4,13.8,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
66.0,3,18,0.0,3.352,11.55,1.56,13.89,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
66.25,3,18,0.0,1.791,8.23,1.11,13.93,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
66.5,3,18,0.0,2.82,5.0,0.68,14.24,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
66.75,3,18,0.0,3.482,5.0,0.68,15.11,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
67.0,3,19,0.0,3.308,5.0,0.68,15.94,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
67.25,3,19,0.0,2.311,5.0,0.68,16.52,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
67.5,3,19,0.0,1.226,5.0,0.68,16.83,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
67.75,3,19,0.0,1.234,5.0,0.68,17.13,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
68.0,3,20,0.0,1.846,5.0,0.68,17.6,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
68.25,3,20,0.0,2.114,5.0,0.68,18.12,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
68.5,3,20,0.0,0.924,5.0,0.68,18.36,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
68.75,3,20,0.0,2.838,5.0,0.68,19.06,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
69.0,3,21,0.0,2.925,5.0,0.68,19.8,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
69.25,3,21,0.0,2.744,5.0,0.68,20.48,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
69.5,3,21,0.0,0.628,5.0,0.68,20.64,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
69.75,3,21,0.0,2.802,5.0,0.68,21.34,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
70.0,3,22,0.0,0.61,5.0,0.68,21.49,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
70.25,3,22,0.0,0.551,5.0,0.68,21.63,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
70.5,3,22,0.0,0.586,5.0,0.68,21.78,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
70.75,3,22,0.0,0.516,5.0,0.68,21.9,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
71.0,3,23,0.0,0.546,5.0,0.68,22.04,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
71.25,3,23,0.0,0.59,5.0,0.68,22.19,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
71.5,3,23,0.0,0.614,5.0,0.68,22.34,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
71.75,3,23,0.0,0.533,5.0,0.68,22.48,19.83,0.68,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
72.0,4,0,0.0,0.51,5.0,0.68,22.6,19.83,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
72.25,4,0,0.0,0.548,5.0,0.68,22.74,19.83,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
72.5,4,0,0.0,0.593,5.0,0.68,22.89,19.83,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
72.75,4,0,0.0,0.542,5.0,0.68,23.02,19.83,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
73.0,4,1,0.684,0.631,5.09,0.69,23.02,19.83,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
73.25,4,1,0.684,0.508,5.38,0.73,23.02,19.83,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
73.5,4,1,0.684,0.591,5.54,0.75,23.02,19.83,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
73.75,4,1,0.684,0.615,5.65,0.76,23.02,19.84,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
74.0,4,2,1.321,0.514,6.99,0.94,23.02,19.86,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
74.25,4,2,1.321,0.575,8.24,1.11,23.02,19.87,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
74.5,4,2,1.321,0.602,9.44,1.27,23.02,19.89,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
74.75,4,2,1.321,0.545,10.73,1.45,23.02,19.91,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
75.0,4,3,1.868,0.564,12.9,1.74,23.02,19.94,0.47,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
